timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
17575471,0,0,0,-17000,0,23.833,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
17775471,0,0,0,-17000,0,24.166,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
17975465,0,0,0,-17000,0,24.495,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
18175469,0,0,0,-17000,0,24.819,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
18376465,0,0,0,-17000,0,25.140001,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
18575471,0,0,0,-17000,0,25.456001,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
18776472,0,0,0,-17000,0,25.768002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
18977513,0,0,0,-17000,0,26.077002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
19177384,0,0,0,-17000,0,26.382002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
19376558,0,0,0,-17000,0,26.683,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
19574467,0,0,0,-17000,0,26.981,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
19775631,0,0,0,-17000,0,27.276001,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
19974472,0,0,0,-17000,0,27.568,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20176465,0,0,0,-17000,0,27.857002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20375465,0,0,0,-17000,0,28.142002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20574465,0,0,0,-17000,0,28.425001,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20776627,0,0,0,-17000,0,28.705002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
20975465,0,0,0,-17000,0,28.983002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21175956,0,0,0,-17000,0,29.257002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21375822,0,0,0,-17000,0,29.53,3.1415925,4294967.5,3750000.2,99.99,99.99,93,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21575467,0,0,0,-17000,0,29.799002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21775472,0,0,0,-17000,0,30.067001,3.1415925,4294967.5,3750000.2,99.99,99.99,93,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
21976602,0,0,0,-17000,0,30.332,3.1415925,4294967.5,3750000.2,99.99,99.99,93,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22177462,0,0,0,-17000,0,30.594002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22376982,0,0,0,-17000,0,30.854002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22576538,0,0,0,-17000,0,31.113,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22777565,0,0,0,-17000,0,31.369001,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
22977284,0,0,0,-17000,0,31.623001,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23176468,0,0,0,-17000,0,31.875002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23376466,0,0,0,-17000,0,32.125,3.1415925,4294967.5,3750000.2,99.99,99.99,93,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23575467,0,0,0,-17000,0,32.373,3.1415925,4294967.5,3750000.2,99.99,99.99,93,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23775469,0,0,0,-17000,0,32.619003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
23975837,0,0,0,-17000,0,32.863003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24175465,0,0,0,-17000,0,33.106003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24376469,0,0,0,-17000,0,33.347,3.1415925,4294967.5,3750000.2,99.99,99.99,93,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24576466,0,0,0,-17000,0,33.586002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24777383,0,0,0,-17000,0,33.823,3.1415925,4294967.5,3750000.2,99.99,99.99,93,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
24974531,0,0,0,-17000,0,34.059002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25174559,0,0,0,-17000,0,34.293003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25374531,0,0,0,-17000,0,34.525,3.1415925,4294967.5,3750000.2,99.99,99.99,93,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25575470,0,0,0,-17000,0,34.756,3.1415925,4294967.5,3750000.2,99.99,99.99,93,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25774565,0,0,0,-17000,0,34.986,3.1415925,4294967.5,3750000.2,99.99,99.99,93,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
25974469,0,0,0,-17000,0,35.214,3.1415925,4294967.5,3750000.2,99.99,99.99,93,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26174466,0,0,0,-17000,0,35.440002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26376597,0,0,0,-17000,0,35.665,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26574465,0,0,0,-17000,0,35.889,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26775653,0,0,0,-17000,0,36.111,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26976574,0,0,0,-17000,0,36.332,3.1415925,4294967.5,3750000.2,99.99,99.99,93,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27177532,0,0,0,-17000,0,36.551003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27376534,0,0,0,-17000,0,36.77,3.1415925,4294967.5,3750000.2,99.99,99.99,93,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27576468,0,0,0,-17000,0,36.986,3.1415925,4294967.5,3750000.2,99.99,99.99,93,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27774470,0,0,0,-17000,0,37.202003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27974466,0,0,0,-17000,0,37.417004,3.1415925,4294967.5,3750000.2,99.99,99.99,93,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28176492,0,0,0,-17000,0,37.63,3.1415925,4294967.5,3750000.2,99.99,99.99,93,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28374503,0,0,0,-17000,0,37.842003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28575499,0,0,0,-17000,0,38.053,3.1415925,4294967.5,3750000.2,99.99,99.99,93,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28774881,0,0,0,-17000,0,38.262,3.1415925,4294967.5,3750000.2,99.99,99.99,93,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
28974466,0,0,0,-17000,0,38.471,3.1415925,4294967.5,3750000.2,99.99,99.99,93,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29175536,0,0,0,-17000,0,38.678,3.1415925,4294967.5,3750000.2,99.99,99.99,93,17,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29375657,0,0,0,-17000,0,38.884003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,17,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29574475,0,0,0,-17000,0,39.09,3.1415925,4294967.5,3750000.2,99.99,99.99,93,17,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29775472,0,0,0,-17000,0,39.294003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,17,0.0,0.0,0.0,0.0,0.0,0,0,0,0
29975473,0,0,0,-17000,0,39.497,3.1415925,4294967.5,3750000.2,99.99,99.99,93,17,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30176568,0,0,0,-17000,0,39.699,3.1415925,4294967.5,3750000.2,99.99,99.99,93,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30378466,0,0,0,-17000,0,39.9,3.1415925,4294967.5,3750000.2,99.99,99.99,93,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30575468,0,0,0,-17000,0,40.100002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30776464,0,0,0,-17000,0,40.299004,3.1415925,4294967.5,3750000.2,99.99,99.99,93,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30975536,0,0,0,-17000,0,40.497,3.1415925,4294967.5,3750000.2,99.99,99.99,93,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
31175480,0,0,0,-17000,0,40.694,3.1415925,4294967.5,3750000.2,99.99,99.99,93,19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
31376565,0,0,0,-17000,0,40.890003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
31577619,0,0,0,-17000,0,41.085003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
31778018,0,0,0,-17000,0,41.280003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
31976677,0,0,0,-17000,0,41.473003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
32176466,0,0,0,-17000,0,41.665,3.1415925,4294967.5,3750000.2,99.99,99.99,93,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
32376836,0,0,0,-17000,0,41.857002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
32576468,0,0,0,-17000,0,42.048,3.1415925,4294967.5,3750000.2,99.99,99.99,93,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
32775845,0,0,0,-17000,0,42.237003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
32975526,0,0,0,-17000,0,42.426003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
33175472,0,0,0,-17000,0,42.615,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
33376678,0,0,0,-17000,0,42.802002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
33575536,0,0,0,-17000,0,42.988003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
33775636,0,0,0,-17000,0,43.174004,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
33976530,0,0,0,-17000,0,43.359,3.1415925,4294967.5,3750000.2,99.99,99.99,93,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
34176280,0,0,0,-17000,0,43.543003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
34375647,0,0,0,-17000,0,43.726,3.1415925,4294967.5,3750000.2,99.99,99.99,93,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
34574507,0,0,0,-17000,0,43.909,3.1415925,4294967.5,3750000.2,99.99,99.99,93,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
34775467,0,0,0,-17000,0,44.091003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
34974468,0,0,0,-17000,0,44.272003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
35176536,0,0,0,-17000,0,44.452003,3.1415925,4294967.5,3750000.2,99.99,99.99,93,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
35377466,0,0,0,-17000,0,44.632004,3.1415925,4294967.5,3750000.2,99.99,99.99,93,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
35578529,0,0,0,-17000,0,44.811,3.1415925,4294967.5,3750000.2,99.99,99.99,93,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
35777580,0,0,0,-17000,0,44.989002,3.1415925,4294967.5,3750000.2,99.99,99.99,93,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
35977538,0,0,0,-17000,0,45.166,3.1415925,4294967.5,3750000.2,99.99,99.99,93,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
36178531,0,0,0,-17000,0,45.343002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
36377679,0,0,0,-17000,0,45.519,3.1415925,4294967.5,3750000.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
36577512,0,0,0,-17000,0,45.695004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
36778574,0,0,0,-17000,0,45.869003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
36978956,0,0,0,-17000,0,46.043003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
37178466,0,0,0,-17000,0,46.217003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
37378466,0,0,0,-17000,0,46.390003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
37578538,0,0,0,-17000,0,46.562004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
37780466,0,0,0,-17000,0,46.733,3.1415925,4294967.5,3750000.2,99.99,99.99,100,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
37978528,0,0,0,-17000,0,46.904003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,26,0.0,0.0,0.0,0.0,0.0,0,0,0,0
38177574,0,0,0,-17000,0,47.074,3.1415925,4294967.5,3750000.2,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
38377465,0,0,0,-17000,0,47.244003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
38576466,0,0,0,-17000,0,47.413002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
38778464,0,0,0,-17000,0,47.582,3.1415925,4294967.5,3750000.2,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
38976598,0,0,0,-17000,0,47.749,3.1415925,4294967.5,3750000.2,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
39177465,0,0,0,-17000,0,47.917004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
39378497,0,0,0,-17000,0,48.083004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
39578167,0,0,0,-17000,0,48.249,3.1415925,4294967.5,3750000.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
39777471,0,0,0,-17000,0,48.415,3.1415925,4294967.5,3750000.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
39977631,0,0,0,-17000,0,48.58,3.1415925,4294967.5,3750000.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,0,0,0
40177695,0,0,0,-17000,0,48.744003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
40377467,0,0,0,-17000,0,48.908,3.1415925,4294967.5,3750000.2,99.99,99.99,100,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
40578466,0,0,0,-17000,0,49.071003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
40778640,0,0,0,-17000,0,49.234,3.1415925,4294967.5,3750000.2,99.99,99.99,100,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
40977467,0,0,0,-17000,0,49.396004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
41177468,0,0,0,-17000,0,49.558002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
41378464,0,0,0,-17000,0,49.719,3.1415925,4294967.5,3750000.2,99.99,99.99,100,23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
41577470,0,0,0,-17000,0,49.88,3.1415925,4294967.5,3750000.2,99.99,99.99,100,23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
41777534,0,0,0,-17000,0,50.04,3.1415925,4294967.5,3750000.2,99.99,99.99,100,23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
41977543,0,0,0,-17000,0,50.2,3.1415925,4294967.5,3750000.2,99.99,99.99,100,23,0.0,0.0,0.0,0.0,0.0,0,0,0,0
42178190,0,0,0,-17000,0,50.359,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
42377468,0,0,0,-17000,0,50.517002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
42579470,0,0,0,-17000,0,50.675003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
42780531,0,0,0,-17000,0,50.833004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
42985465,0,0,0,-17000,0,51.000004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
43184503,0,0,0,-17000,0,51.156002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
43384536,0,0,0,-17000,0,51.313004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
43584507,0,0,0,-17000,0,51.468002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
43785596,0,0,0,-17000,0,51.623,3.1415925,4294967.5,3750000.2,99.99,99.99,100,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
43985059,0,0,0,-17000,0,51.778004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
44184697,0,0,0,-17000,0,51.932003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
44386535,0,0,0,-17000,0,52.086002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
44587468,0,0,0,-17000,0,52.24,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
44786326,0,0,0,-17000,0,52.393,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
44984533,0,0,0,-17000,0,52.545002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45185522,0,0,0,-17000,0,52.697002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45385638,0,0,0,-17000,0,52.849003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45586465,0,0,0,-17000,0,53.000004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45786469,0,0,0,-17000,0,53.15,3.1415925,4294967.5,3750000.2,99.99,99.99,100,19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
45987530,0,0,0,-17000,0,53.301003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,19,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46188465,0,0,0,-17000,0,53.451004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46388233,0,0,0,-17000,0,53.600002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46587465,0,0,0,-17000,0,53.749004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46787538,0,0,0,-17000,0,53.898003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46988542,0,0,0,-17000,0,54.046,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47187533,0,0,0,-17000,0,54.194004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47387504,0,0,0,-17000,0,54.341003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47587480,0,0,0,-17000,0,54.488003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47784509,0,0,0,-17000,0,54.635002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
47986041,0,0,0,-17000,0,54.781002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48185468,0,0,0,-17000,0,54.927002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,24,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48387466,0,0,0,-17000,0,55.072002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,24,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48587522,0,0,0,-17000,0,55.218002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,24,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48787502,0,0,0,-17000,0,55.362003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,24,0.0,0.0,0.0,0.0,0.0,0,0,0,0
48987507,0,0,0,-17000,0,55.507004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,24,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49187505,0,0,0,-17000,0,55.65,3.1415925,4294967.5,3750000.2,99.99,99.99,100,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49387469,0,0,0,-17000,0,55.794003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49588580,0,0,0,-17000,0,55.937004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49787468,0,0,0,-17000,0,56.08,3.1415925,4294967.5,3750000.2,99.99,99.99,100,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49987525,0,0,0,-17000,0,56.223003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50188580,0,0,0,-17000,0,56.365,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50388528,0,0,0,-17000,0,56.506004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50587510,0,0,0,-17000,0,56.648003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50787478,0,0,0,-17000,0,56.789,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
50986532,0,0,0,-17000,0,56.930004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51189001,0,0,0,-17000,0,57.070004,3.1415925,4294967.5,3750000.2,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51385536,0,0,0,-17000,0,57.210003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51587782,0,0,0,-17000,0,57.350002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51787630,0,0,0,-17000,0,57.489002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51987616,0,0,0,-17000,0,57.628002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
52188539,0,0,0,-17000,0,57.767002,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
52387468,0,0,0,-17000,0,57.905003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
52586569,0,0,0,-17000,0,58.043003,3.1415925,4294967.5,3750000.2,99.99,99.99,100,18,0.0,0.0,0.0,0.0,0.0,0,0,0,0
