timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
119798126,1.4154222,2.6486712,0.101686776,-0.89496267,0.18644808,-0.12943532,-0.38409027,0.28009585,-0.7013075,-0.27926207,0.5930657,2
119830125,0.5725374,0.9645531,0.1994203,-0.89102376,0.18981642,-0.16361773,-0.37851754,0.28009585,-0.7013075,-0.27926207,0.5930657,2
119862138,0.374784,-0.16790718,0.01076841,-0.8897639,0.18868846,-0.17479607,-0.37704554,0.28009585,-0.7013075,-0.27926207,0.5930657,2
119894914,-0.22558746,-3.4546227,-0.25084692,-0.8977879,0.17409322,-0.13592085,-0.38104343,0.28009585,-0.7013075,-0.27926207,0.5930657,2
119926918,1.7181035,-1.4511813,0.2692225,-0.90375125,0.14801829,-0.10828525,-0.3867798,0.28009585,-0.7013075,-0.27926207,0.5930657,2
119958992,0.6409183,-1.6317388,-0.019305868,-0.90673244,0.12590481,-0.09444723,-0.39123377,0.28009585,-0.7013075,-0.27926207,0.5930657,2
119990925,-0.25256312,-1.4917892,-0.44982007,-0.91124386,0.11550638,-0.06592141,-0.38980418,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120019023,0.19914147,0.6908566,-0.43455794,-0.9143872,0.108508654,-0.066983424,-0.38423333,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120051749,1.2686223,0.4223253,-0.23171276,-0.91594744,0.11518976,-0.072813444,-0.3774519,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120083715,1.2445624,3.069717,0.2844579,-0.9152488,0.10220065,-0.10673337,-0.3748101,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120115756,0.2904578,1.2657983,0.21904528,-0.90905255,0.11287537,-0.14356714,-0.37452802,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120147739,-0.27206108,0.18394788,-0.08907287,-0.9059069,0.12175611,-0.156685,-0.37410957,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120176543,-0.78007334,-3.1871204,-0.28427643,-0.9110042,0.1164917,-0.12651652,-0.37482634,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120208516,1.0164957,-1.4253632,0.3267049,-0.9150387,0.09992644,-0.095477805,-0.37894973,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120240518,0.56571126,-1.3218757,0.16999546,-0.9157818,0.078646414,-0.08463774,-0.38470134,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120272623,-0.49627855,-1.420856,-0.3203583,-0.9182458,0.0659019,-0.062426515,-0.3854668,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120305314,0.20165679,1.0343362,-0.3146434,-0.9202765,0.059495803,-0.064937994,-0.38122752,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120337339,0.9328475,0.8887025,-0.14546672,-0.9209406,0.06869078,-0.07775406,-0.3756387,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120365314,0.72335637,3.023135,0.5269354,-0.91848975,0.06232852,-0.108730756,-0.3750593,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120397322,-0.2403233,1.8750561,0.21639544,-0.9100746,0.07918481,-0.15368949,-0.37666103,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120429332,-0.69215864,0.97824293,-0.1378805,-0.9049223,0.09725102,-0.17172305,-0.3770532,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120462164,-1.0384429,-2.8410673,-0.24905571,-0.90900034,0.10084001,-0.14417498,-0.3778404,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120494128,1.0605685,-1.0967042,0.4530935,-0.9121943,0.084533356,-0.11924426,-0.38280088,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120526138,0.3028546,-0.9931651,0.27149856,-0.9117145,0.05900758,-0.11516925,-0.38991135,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120554146,-0.51115966,-1.2728575,-0.30130735,-0.9140658,0.047591943,-0.10146513,-0.38977385,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120586960,0.5119207,0.92107993,-0.48787236,-0.91687065,0.049289368,-0.09948378,-0.38343444,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120619010,-0.3338172,1.0707107,-0.28915158,-0.91718537,0.06407852,-0.11497495,-0.37609282,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120650915,0.73025256,3.0885022,0.32555524,-0.9141387,0.06196662,-0.14857735,-0.372069,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120682932,-1.494693,2.0745,-0.052759062,-0.9038902,0.089556426,-0.19238372,-0.3714171,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120714924,-1.2537558,1.111482,-0.35576826,-0.8979154,0.11674564,-0.20834176,-0.3697459,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120743732,-1.6480336,-2.6171355,-0.49792153,-0.9012888,0.1258632,-0.18741192,-0.36974826,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120775714,0.8851505,-1.5794904,0.6597437,-0.9063592,0.11534456,-0.1554871,-0.37554285,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120807739,1.0469902,-1.65003,0.5104192,-0.90812004,0.08157177,-0.14549546,-0.38405088,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120839764,-0.39188698,-2.1507373,-0.4014761,-0.91306496,0.061548885,-0.11867064,-0.38528115,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120872520,0.39928484,0.67965686,-0.44823635,-0.9172109,0.05737994,-0.10903511,-0.3788709,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120904555,-0.24502262,0.8013639,-0.5464191,-0.9187955,0.070358075,-0.120013505,-0.36940685,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120932528,0.3873868,2.1355538,-0.21221067,-0.91895306,0.07354769,-0.13711296,-0.36237577,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120964521,-1.9477329,2.6751199,-0.4237553,-0.9111321,0.097831845,-0.18151037,-0.35682103,0.28009585,-0.7013075,-0.27926207,0.5930657,2
120996537,-1.7702948,1.738772,-0.50116295,-0.90492237,0.1316507,-0.1993171,-0.35221663,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121029315,-1.1584394,-1.6383075,-0.64803696,-0.90513885,0.15045747,-0.19159442,-0.3483935,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121061314,1.1577885,-0.6808116,0.43661463,-0.9087398,0.14652564,-0.17044908,-0.3516665,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121093332,0.49187335,-0.6060555,0.36703983,-0.90979123,0.12595785,-0.1718826,-0.35618937,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121121340,-0.23673114,-1.1895473,-0.49923757,-0.91360474,0.11711778,-0.16105632,-0.35450068,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121154183,0.12025887,0.68790144,-0.54342884,-0.9173042,0.12286829,-0.1521944,-0.3468331,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121186126,-0.97059494,1.1620942,-0.64982915,-0.9165875,0.13800848,-0.1665331,-0.3362853,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121218174,0.161158,2.514284,-0.19631489,-0.91525626,0.14368986,-0.18995477,-0.3249255,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121250138,-1.7977835,2.447988,-0.4851059,-0.90292215,0.17434599,-0.23363699,-0.31583053,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121279006,-2.0368683,1.3856221,-0.5722381,-0.8946292,0.20579612,-0.24600016,-0.31107962,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121310932,-1.1454046,-2.69527,-0.6338497,-0.8952841,0.22291358,-0.2291736,-0.31025028,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121342949,1.2198929,-2.1940477,0.518375,-0.90351427,0.21453223,-0.18720871,-0.32029796,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121374949,1.0548853,-2.0838678,0.7767447,-0.9105065,0.17989948,-0.17028192,-0.33108637,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121406966,0.09268017,-2.576066,-0.4362517,-0.9182488,0.15768735,-0.1388836,-0.33565673,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121439718,0.11437496,0.030302797,-0.65265477,-0.92438924,0.15304042,-0.11636405,-0.32945818,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121467732,-0.8756044,0.588562,-0.7148246,-0.92539644,0.16253704,-0.12191194,-0.3199387,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121499714,0.9790907,1.1354903,-0.17126301,-0.9263331,0.1694423,-0.1283746,-0.31099242,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121531714,-1.2982044,2.7896042,-0.12447056,-0.92069024,0.18153605,-0.1670229,-0.30245256,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121564536,-1.1815826,1.3738493,-0.29071045,-0.9130958,0.209373,-0.18376389,-0.29774156,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121596519,-0.9478183,-1.7451996,-0.5392026,-0.9116294,0.22451465,-0.17851505,-0.29437664,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121628516,0.7416917,-1.5523328,0.2940641,-0.9169339,0.21912238,-0.1447948,-0.30041993,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121660559,0.7968198,-1.1985174,0.49238107,-0.9220728,0.19148324,-0.13684049,-0.30723056,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121688548,0.30175686,-2.0594397,-0.41981634,-0.92738676,0.17569876,-0.11745373,-0.30868843,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121721357,0.37509528,0.05667557,-0.53736395,-0.93218863,0.17309363,-0.09676049,-0.30282098,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121753330,-0.11028621,0.64955926,-0.60896444,-0.9334182,0.18002737,-0.105365485,-0.29192266,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121785345,0.52306956,1.6400657,-0.3758055,-0.93488556,0.18263866,-0.11739191,-0.28080508,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121817341,-1.5244368,2.7338464,-0.45500445,-0.9289535,0.1991695,-0.1592452,-0.2683613,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121846125,-1.4497052,1.4879485,-0.4045214,-0.9220966,0.22639129,-0.17461273,-0.2607589,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121878138,-0.9501123,-1.4968596,-0.7044852,-0.91984457,0.24307108,-0.17288965,-0.25477758,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121910146,0.6158402,-1.5002743,0.15747747,-0.92384475,0.24388932,-0.13966364,-0.25985202,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121942146,0.7369418,-1.0339055,0.44396293,-0.9297833,0.2173626,-0.13309146,-0.2656002,0.28009585,-0.7013075,-0.27926207,0.5930657,2
121974212,-0.069963366,-1.7531847,-0.6094016,-0.9350587,0.20454246,-0.1127226,-0.26668575,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122006925,0.1313468,0.44499153,-0.7278303,-0.9385326,0.20841776,-0.095778935,-0.25796324,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122034942,-0.5731305,0.98351234,-0.83640933,-0.9389493,0.21749382,-0.1059393,-0.24463777,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122066914,0.7674121,1.6645305,-0.5281279,-0.94067174,0.21988314,-0.11947238,-0.22916035,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122098974,-0.8047491,3.1947913,-0.49528852,-0.9356222,0.22922759,-0.16554947,-0.2113275,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122131735,-1.3602935,1.5684177,-0.52914274,-0.9271193,0.25556895,-0.18827952,-0.19921127,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122163743,-0.90864575,-1.7653836,-0.7210405,-0.9255283,0.2676713,-0.18553022,-0.19320455,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122195740,0.99617743,-1.5744758,0.16615212,-0.9305768,0.26726815,-0.15162721,-0.19900745,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122223718,1.1602831,-1.1681889,0.43579778,-0.9377347,0.24178545,-0.1428651,-0.20440926,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122255718,0.36053538,-1.905269,-0.50128466,-0.9443023,0.22472541,-0.12147246,-0.20745134,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122288534,0.26150307,0.026326774,-0.8743675,-0.94842297,0.22462831,-0.10012697,-0.2000263,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122320518,-0.7773044,0.9545109,-0.9695645,-0.94891196,0.23139076,-0.11077823,-0.1837191,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122352524,1.0400988,1.6092978,-0.5715339,-0.9502518,0.23172788,-0.123660825,-0.1674266,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122380545,-0.6227497,3.5424519,-0.4670769,-0.9462941,0.23474741,-0.16341114,-0.15072452,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122413343,-1.5232943,1.5639076,-0.50930864,-0.93675303,0.25958735,-0.19089259,-0.13663158,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122445332,-0.7095327,-1.0179548,-0.66433954,-0.93295825,0.27333254,-0.19633786,-0.1277884,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122477348,0.33180025,-1.6906487,-0.037464343,-0.93759686,0.27773994,-0.16320479,-0.13090752,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122509340,1.0927302,-0.9987818,0.2943277,-0.94605774,0.2526532,-0.1514698,-0.13490078,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122541332,0.87834877,-1.7097502,-0.59597147,-0.9524188,0.23943081,-0.13167983,-0.13502556,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122570122,-0.0016669163,-0.24905653,-0.90600073,-0.9549055,0.24329408,-0.112341434,-0.12783921,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122602145,-0.78991324,1.0052873,-1.0195869,-0.9545276,0.24845663,-0.122363135,-0.1103342,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122634157,1.1216607,1.3830978,-0.7595305,-0.9543541,0.25109738,-0.1330251,-0.091992766,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122666124,-0.4312746,3.517501,-0.5172532,-0.950335,0.2465035,-0.17659271,-0.070103854,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122699025,-1.0102873,1.7415543,-0.45552316,-0.9403543,0.2642516,-0.2071116,-0.05486113,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122730939,-0.40154597,-1.0077955,-0.59146374,-0.9361831,0.27392524,-0.21529633,-0.046622276,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122762955,0.6075349,-1.4394158,0.025691457,-0.94085795,0.27864933,-0.18592264,-0.050731577,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122790925,1.8971678,-0.6319434,0.358638,-0.94823426,0.25774106,-0.17749448,-0.05400973,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122823727,0.54603666,-1.2479073,-0.3202122,-0.9538698,0.24547409,-0.16365042,-0.055618193,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122855734,-0.035787396,0.028033035,-0.73898864,-0.9562199,0.24727517,-0.14846264,-0.049573004,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122887714,-0.6079423,1.4678059,-0.9247262,-0.95391035,0.24963608,-0.16341221,-0.032148734,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122919718,1.5799884,1.7844979,-0.5629019,-0.95184535,0.24704586,-0.18102767,-0.0136986105,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122951736,0.33899614,3.8048534,-0.27774274,-0.94511646,0.23156205,-0.23038805,0.0074354406,0.28009585,-0.7013075,-0.27926207,0.5930657,2
122980546,-0.4104262,1.935259,-0.30651608,-0.93555385,0.23603286,-0.26202047,0.019307101,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123012535,-0.022377165,-0.68768543,-0.30876046,-0.9310258,0.23788911,-0.27552196,0.02621956,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123044516,0.19902286,-2.2662916,-0.26452246,-0.93889165,0.24550132,-0.24024056,0.022271175,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123076520,1.7450134,-1.0043652,0.17572123,-0.9490098,0.22696142,-0.2179907,0.018683784,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123109332,0.31619588,-1.4020147,-0.26889178,-0.95521307,0.21693927,-0.20052187,0.017212445,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123137449,-0.43365595,-0.87752163,-0.6159816,-0.9582017,0.22096874,-0.18069844,0.019249579,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123169357,-0.41625267,1.1153142,-0.9602113,-0.95696837,0.22059245,-0.18575564,0.032331444,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123201339,1.7719952,0.99083734,-0.68164515,-0.9532705,0.22404084,-0.19723849,0.04667145,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123233319,1.4614254,3.577098,-0.10127677,-0.9496992,0.19974874,-0.23256226,0.06392788,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123266164,-0.033802334,1.5776544,-0.1683444,-0.9400016,0.1966543,-0.26891124,0.07355856,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123298121,0.12968288,-0.5250205,0.020941786,-0.93648756,0.19334099,-0.28221166,0.077245876,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123326138,0.17780125,-2.967593,-0.20153397,-0.94544065,0.19613726,-0.24920817,0.07461649,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123358125,1.1345423,-1.4584429,-0.030049354,-0.95461965,0.19121525,-0.21704382,0.07092327,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123390918,0.49290812,-1.8613992,-0.29114777,-0.9614782,0.18403856,-0.19264545,0.06765536,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123422972,-0.55783325,-1.8631105,-0.49716753,-0.9662102,0.192846,-0.15758091,0.06645718,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123454914,0.25556934,0.30010125,-0.51296955,-0.9682544,0.18727583,-0.14883362,0.072523534,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123486939,1.9398711,0.302366,-0.4349449,-0.9673489,0.1860823,-0.15085039,0.082788214,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123519030,1.8020011,2.948802,0.193762,-0.96828943,0.15297538,-0.17496762,0.09165419,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123547717,0.7308787,0.9296766,0.0010757148,-0.9644986,0.14347485,-0.20053479,0.09456817,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123579732,1.1114331,-0.5065627,0.13136043,-0.9636967,0.13653943,-0.20860444,0.095551,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123611717,0.6066874,-3.2741132,-0.08320883,-0.9725491,0.13479881,-0.16578706,0.09215406,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123643714,0.8178274,-1.36437,-0.10804128,-0.9786784,0.13079725,-0.13093142,0.0890942,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123676545,0.7065414,-1.6920613,-0.03054005,-0.98240423,0.12441918,-0.109404996,0.0862109,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123704525,-0.23600116,-1.5443971,-0.14150059,-0.9847479,0.12690261,-0.08360552,0.084720105,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123736536,0.9634605,0.65943897,-0.09095436,-0.9867311,0.111840285,-0.08014863,0.08619581,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123768516,2.4125602,0.36981225,-0.12596963,-0.9874616,0.09637095,-0.08531185,0.091401584,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123800518,1.583192,2.9404237,0.47510007,-0.9882924,0.058303542,-0.10896528,0.089473754,0.28009585,-0.7013075,-0.27926207,0.5930657,2
123833335,0.076710954,1.1553252,0.19116905,-0.9844277,0.060005303,-0.14115906,0.0858811,0.28009585,-0.7013075,-0.27926207,0.5930657,2
